add_1,add_2,area,population,aver_old,under_15,15_65,over_65,rate_sex
宮城県,蔵王町,152.83 ,80.6,50.7 ,11.4 ,55.4 ,33.2 ,95.0 
宮城県,七ヶ宿町,263.09 ,5.6,57.7 ,6.8 ,47.0 ,46.1 ,97.7 
宮城県,大河原町,24.99 ,952.3,45.6 ,13.9 ,60.9 ,25.2 ,95.8 
宮城県,村田町,78.38 ,146.7,49.7 ,11.0 ,58.3 ,30.7 ,99.0 
宮城県,柴田町,54.03 ,731.5,45.5 ,12.2 ,61.9 ,25.9 ,101.8 
宮城県,川崎町,270.77 ,33.9,51.8 ,9.8 ,56.6 ,33.6 ,96.8 
宮城県,丸森町,273.30 ,51.1,53.5 ,9.8 ,52.8 ,37.4 ,96.9 
宮城県,亘理町,73.60 ,456.4,47.5 ,12.6 ,59.4 ,28.0 ,95.0 
宮城県,山元町,64.58 ,190.7,52.6 ,9.3 ,54.1 ,36.6 ,100.3 
宮城県,松島町,53.56 ,269.2,51.7 ,9.5 ,55.2 ,35.3 ,93.5 
宮城県,七ヶ浜町,13.19 ,"1,414.1",47.3 ,12.1 ,61.2 ,26.6 ,98.3 
宮城県,利府町,44.89 ,798.3,43.5 ,15.6 ,64.0 ,20.4 ,94.4 
宮城県,大和町,225.49 ,125.3,43.6 ,15.4 ,63.3 ,21.4 ,106.3 
宮城県,大郷町,82.01 ,102.1,50.7 ,11.5 ,55.8 ,32.7 ,94.6 
宮城県,富谷町,49.18 ,"1,049.0",40.9 ,18.7 ,63.6 ,17.7 ,95.3 
宮城県,大衡村,60.32 ,94.5,46.5 ,14.6 ,58.4 ,27.0 ,100.5 
宮城県,色麻町,109.28 ,66.2,48.9 ,12.8 ,57.1 ,30.1 ,93.1 
宮城県,加美町,460.67 ,51.5,50.9 ,11.4 ,55.6 ,33.0 ,95.2 
宮城県,涌谷町,82.16 ,203.3,50.6 ,10.9 ,57.0 ,32.1 ,94.0 
宮城県,美里町,74.95 ,331.6,49.9 ,11.3 ,56.9 ,31.7 ,93.1 
宮城県,女川町,65.35 ,96.9,51.1 ,8.7 ,57.7 ,33.6 ,120.3 
宮城県,南三陸町,163.40 ,75.7,51.7 ,10.3 ,56.2 ,33.5 ,97.4 
秋田県,秋田県,"11,637.54 ",87.9,51.3 ,10.5 ,55.7 ,33.8 ,88.5 
秋田県,秋田市,906.09 ,348.5,48.3 ,11.3 ,60.1 ,28.6 ,89.2 
秋田県,能代市,426.95 ,128.2,53.5 ,9.5 ,52.7 ,37.9 ,85.1 
秋田県,横手市,692.80 ,133.1,52.2 ,10.7 ,54.2 ,35.2 ,88.5 
秋田県,大館市,913.22 ,81.2,52.1 ,10.3 ,53.8 ,35.9 ,87.6 
秋田県,男鹿市,241.09 ,117.7,55.5 ,7.8 ,51.1 ,41.1 ,88.2 
秋田県,湯沢市,790.91 ,58.9,53.0 ,9.7 ,54.6 ,35.8 ,90.4 
秋田県,鹿角市,707.52 ,45.3,52.5 ,10.8 ,52.4 ,36.9 ,87.4 
秋田県,由利本荘市,"1,209.60 ",66.1,50.9 ,10.8 ,56.0 ,33.2 ,91.4 
秋田県,潟上市,97.73 ,338.5,49.7 ,11.3 ,57.5 ,31.3 ,88.7 
秋田県,大仙市,866.77 ,95.5,51.8 ,10.5 ,54.8 ,34.6 ,87.2 
秋田県,北秋田市,"1,152.76 ",28.8,55.1 ,8.9 ,50.5 ,40.6 ,87.2 
秋田県,にかほ市,241.13 ,105.0,51.4 ,11.1 ,54.5 ,34.4 ,89.8 
秋田県,仙北市,"1,093.56 ",25.2,53.6 ,10.0 ,51.6 ,38.4 ,86.4 
秋田県,小坂町,201.70 ,26.5,55.3 ,8.9 ,49.3 ,41.7 ,87.3 
秋田県,上小阿仁村,256.72 ,9.3,60.0 ,5.9 ,45.4 ,48.7 ,87.8 
秋田県,藤里町,282.13 ,11.9,56.7 ,8.0 ,48.4 ,43.6 ,91.2 
秋田県,三種町,247.98 ,68.9,54.9 ,8.5 ,51.9 ,39.6 ,84.5 
秋田県,八峰町,234.14 ,31.2,56.0 ,8.1 ,50.3 ,41.7 ,88.4 
秋田県,五城目町,214.92 ,44.0,55.5 ,8.0 ,50.2 ,41.8 ,86.6 
秋田県,八郎潟町,17.00 ,357.6,53.7 ,9.3 ,53.2 ,37.4 ,84.6 
秋田県,井川町,47.95 ,104.0,53.6 ,9.2 ,53.1 ,37.6 ,87.9 
秋田県,大潟村,170.11 ,18.3,46.9 ,13.8 ,55.3 ,30.9 ,97.6 
秋田県,美郷町,168.34 ,120.5,52.4 ,10.3 ,54.4 ,35.3 ,87.9 
秋田県,羽後町,230.78 ,66.4,53.0 ,9.7 ,55.1 ,35.2 ,91.5 
秋田県,東成瀬村,203.69 ,12.8,53.4 ,10.2 ,53.4 ,36.5 ,90.4 
山形県,山形県,"9,323.15 ",120.5,49.1 ,12.1 ,57.1 ,30.8 ,92.6 
山形県,山形市,381.30 ,665.7,46.8 ,12.7 ,60.1 ,27.3 ,91.9 
山形県,米沢市,548.51 ,156.7,47.6 ,12.3 ,59.2 ,28.4 ,96.0 
山形県,鶴岡市,"1,311.53 ",98.9,49.9 ,11.9 ,56.1 ,32.0 ,91.0 
山形県,酒田市,602.97 ,176.2,50.4 ,11.5 ,55.9 ,32.6 ,89.9 
山形県,新庄市,222.85 ,165.6,48.8 ,12.7 ,57.4 ,30.0 ,90.6 
山形県,寒河江市,139.03 ,296.7,48.3 ,13.1 ,57.2 ,29.7 ,93.6 
山形県,上山市,240.93 ,131.0,51.9 ,10.2 ,54.5 ,35.3 ,90.0 
山形県,村山市,196.98 ,125.3,51.8 ,10.8 ,54.2 ,35.0 ,92.3 
山形県,長井市,214.67 ,129.3,50.3 ,11.9 ,55.2 ,32.9 ,92.8 
山形県,天童市,113.01 ,550.3,47.1 ,13.2 ,59.1 ,27.7 ,94.4 
山形県,東根市,206.94 ,230.8,45.9 ,14.3 ,59.6 ,26.1 ,98.4 
山形県,尾花沢市,372.53 ,45.5,52.9 ,10.9 ,52.4 ,36.7 ,93.2 
山形県,南陽市,160.52 ,201.1,49.4 ,12.1 ,56.7 ,31.1 ,91.4 
山形県,山辺町,61.45 ,233.8,49.9 ,12.3 ,56.2 ,31.5 ,91.8 
山形県,中山町,31.15 ,364.8,50.1 ,11.4 ,57.2 ,31.4 ,93.6 
山形県,河北町,52.45 ,361.3,50.8 ,11.8 ,54.6 ,33.6 ,93.4 
山形県,西川町,393.19 ,14.3,54.8 ,9.8 ,50.2 ,40.0 ,91.2 
山形県,朝日町,196.81 ,36.2,54.4 ,9.8 ,50.8 ,39.4 ,96.9 
山形県,大江町,154.08 ,55.0,52.2 ,10.8 ,53.4 ,35.9 ,97.1 
山形県,大石田町,79.54 ,92.5,52.1 ,11.1 ,54.2 ,34.8 ,96.3 
山形県,金山町,161.67 ,36.1,50.4 ,12.1 ,55.7 ,32.2 ,93.7 
山形県,最上町,330.37 ,26.9,52.7 ,11.1 ,54.3 ,34.6 ,93.4 
山形県,舟形町,119.04 ,47.3,53.4 ,10.6 ,53.0 ,36.4 ,94.0 
山形県,真室川町,374.22 ,21.7,53.3 ,10.3 ,52.9 ,36.8 ,88.5 
山形県,大蔵村,211.63 ,16.1,51.8 ,12.2 ,53.5 ,34.3 ,95.1 
山形県,鮭川村,122.14 ,35.3,52.8 ,10.2 ,54.1 ,35.6 ,93.4 
山形県,戸沢村,261.31 ,18.3,53.2 ,9.5 ,55.2 ,35.2 ,91.4 
山形県,高畠町,180.26 ,132.5,48.8 ,13.0 ,56.9 ,30.1 ,93.6 
山形県,川西町,166.60 ,94.5,51.6 ,11.1 ,55.0 ,33.9 ,94.3 
山形県,小国町,737.56 ,10.7,52.5 ,11.0 ,52.2 ,36.8 ,96.5 
山形県,白鷹町,157.71 ,89.9,51.6 ,11.7 ,53.8 ,34.5 ,95.5 
山形県,飯豊町,329.41 ,22.2,51.7 ,11.5 ,53.8 ,34.7 ,93.4 
山形県,三川町,33.22 ,232.6,50.2 ,13.1 ,53.6 ,33.2 ,92.6 
山形県,庄内町,249.17 ,87.0,51.2 ,11.6 ,54.2 ,34.2 ,89.9 
山形県,遊佐町,208.39 ,68.2,53.6 ,9.9 ,52.9 ,37.2 ,89.0 
福島県,福島県,"13,783.74 ",138.9,48.2 ,12.1 ,59.2 ,28.7 ,97.7 
福島県,福島市,767.72 ,383.3,47.5 ,11.9 ,60.4 ,27.7 ,96.7 
福島県,会津若松市,382.97 ,323.9,47.8 ,12.8 ,58.7 ,28.5 ,91.3 
福島県,郡山市,757.20 ,443.0,45.9 ,12.7 ,62.3 ,24.9 ,99.3 
福島県,いわき市,"1,232.02 ",284.3,48.0 ,12.3 ,59.3 ,28.4 ,97.4 
福島県,白河市,305.32 ,202.8,46.9 ,13.2 ,60.5 ,26.3 ,98.1 
福島県,須賀川市,279.43 ,277.1,46.4 ,13.6 ,61.0 ,25.4 ,96.5 
福島県,喜多方市,554.63 ,89.0,51.4 ,11.6 ,53.8 ,34.6 ,89.4 
福島県,相馬市,197.79 ,194.9,47.7 ,12.9 ,58.9 ,28.2 ,103.4 
福島県,二本松市,344.42 ,168.9,49.5 ,11.3 ,58.5 ,30.2 ,97.5 
福島県,田村市,458.33 ,84.0,50.3 ,11.2 ,57.6 ,31.2 ,99.4 
福島県,南相馬市,398.58 ,145.0,52.1 ,8.6 ,58.9 ,32.5 ,117.1 
福島県,伊達市,265.12 ,235.4,50.4 ,10.8 ,56.7 ,32.5 ,95.9 
福島県,本宮市,88.02 ,351.3,46.7 ,13.5 ,60.3 ,26.2 ,97.0 
福島県,桑折町,42.97 ,285.6,51.1 ,11.0 ,54.2 ,34.8 ,90.5 
福島県,国見町,37.95 ,250.6,52.2 ,10.0 ,53.9 ,36.1 ,93.4 
福島県,川俣町,127.70 ,113.2,53.3 ,9.2 ,54.3 ,36.5 ,101.8 
福島県,大玉村,79.44 ,109.3,46.4 ,13.9 ,60.4 ,25.7 ,98.6 
福島県,鏡石町,31.30 ,398.9,45.5 ,14.5 ,60.4 ,25.1 ,95.3 
福島県,天栄村,225.52 ,24.9,49.9 ,11.6 ,58.4 ,30.0 ,98.4 
福島県,下郷町,317.04 ,18.3,55.1 ,10.3 ,49.6 ,40.1 ,93.3 
福島県,檜枝岐村,390.46 ,1.6,51.0 ,12.2 ,55.1 ,32.7 ,105.0 
福島県,只見町,747.56 ,6.0,56.1 ,9.5 ,46.2 ,44.2 ,94.9 
福島県,南会津町,886.47 ,18.3,53.7 ,10.6 ,51.3 ,38.0 ,95.6 
福島県,北塩原村,234.08 ,12.1,51.0 ,11.4 ,56.8 ,31.8 ,102.6 
福島県,西会津町,298.18 ,22.1,56.8 ,8.6 ,47.8 ,43.6 ,91.7 
福島県,磐梯町,59.77 ,59.9,50.9 ,12.9 ,53.4 ,33.8 ,92.2 
福島県,猪苗代町,394.85 ,38.1,51.0 ,11.9 ,54.1 ,34.1 ,91.6 
福島県,会津坂下町,91.59 ,178.0,50.3 ,11.9 ,56.0 ,32.0 ,91.5 
福島県,湯川村,16.37 ,195.8,49.2 ,13.9 ,55.2 ,30.8 ,89.7 
福島県,柳津町,175.82 ,20.1,54.4 ,10.5 ,48.3 ,41.3 ,94.6 
福島県,三島町,90.81 ,18.4,59.7 ,7.1 ,42.3 ,50.6 ,92.2 
福島県,金山町,293.92 ,7.4,63.4 ,4.7 ,37.8 ,57.5 ,89.9 
福島県,昭和村,209.46 ,6.3,62.4 ,6.4 ,38.7 ,54.8 ,91.9 
福島県,会津美里町,276.33 ,75.7,52.3 ,10.8 ,54.3 ,35.0 ,90.6 
福島県,西郷村,192.06 ,105.8,44.9 ,14.4 ,63.2 ,22.5 ,102.5 
福島県,泉崎村,35.43 ,183.3,47.5 ,14.0 ,58.8 ,27.2 ,94.9 
福島県,中島村,18.92 ,264.3,47.1 ,13.5 ,60.2 ,26.3 ,96.5 
福島県,矢吹町,60.40 ,287.6,47.7 ,12.9 ,58.6 ,28.6 ,101.1 
福島県,棚倉町,159.93 ,89.4,47.7 ,13.6 ,58.0 ,28.4 ,97.4 
福島県,矢祭町,118.27 ,50.3,52.0 ,11.2 ,53.7 ,35.1 ,95.9 
福島県,塙町,211.41 ,43.3,51.6 ,11.2 ,54.9 ,33.9 ,96.6 
福島県,鮫川村,131.34 ,27.2,51.8 ,12.1 ,53.8 ,34.1 ,99.9 
福島県,石川町,115.71 ,137.2,50.8 ,11.0 ,56.2 ,32.8 ,96.3 
福島県,玉川村,46.67 ,145.2,47.5 ,13.2 ,59.9 ,26.9 ,99.1 
福島県,平田村,93.42 ,69.6,50.0 ,11.6 ,58.8 ,29.7 ,96.6 
福島県,浅川町,37.43 ,175.7,48.4 ,13.5 ,57.0 ,29.5 ,101.2 
福島県,古殿町,163.29 ,32.9,52.0 ,11.7 ,54.9 ,33.4 ,94.5 
福島県,三春町,72.76 ,251.6,49.9 ,11.1 ,58.0 ,30.9 ,98.6 
福島県,小野町,125.18 ,83.7,50.3 ,11.5 ,57.4 ,31.1 ,95.4 
福島県,広野町,58.69 ,73.6,50.9 ,5.9 ,67.9 ,26.2 ,175.3 
福島県,楢葉町,103.64 ,9.4,53.8 ,0.3 ,79.8 ,19.9 ,655.8 
福島県,富岡町,68.39 ,0.0,-,-,-,-,-
福島県,川内村,197.35 ,10.2,57.4 ,3.7 ,58.5 ,37.9 ,152.9 
福島県,大熊町,78.71 ,0.0,-,-,-,-,-
福島県,双葉町,51.42 ,0.0,-,-,-,-,-
福島県,浪江町,223.14 ,0.0,-,-,-,-,-
福島県,葛尾村,84.37 ,0.2,62.3 ,0.0 ,50.0 ,50.0 ,200.0 
福島県,新地町,46.53 ,176.6,48.5 ,13.4 ,56.5 ,30.1 ,101.3 
福島県,飯舘村,230.13 ,0.2,88.7 ,0.0 ,0.0 ,100.0 ,20.6 
茨城県,茨城県,"6,097.06 ",478.4,46.7 ,12.6 ,60.6 ,26.8 ,99.3 
茨城県,水戸市,217.32 ,"1,246.0",45.6 ,13.2 ,61.7 ,25.1 ,96.2 
茨城県,日立市,225.74 ,819.8,47.9 ,11.8 ,58.9 ,29.4 ,100.1 
茨城県,土浦市,122.89 ,"1,145.8",46.4 ,12.4 ,60.8 ,26.8 ,99.1 
茨城県,古河市,123.58 ,"1,140.5",46.2 ,12.5 ,61.9 ,25.6 ,99.7 
茨城県,石岡市,215.53 ,352.7,48.6 ,11.4 ,59.0 ,29.6 ,97.5 
茨城県,結城市,65.76 ,784.6,47.1 ,12.9 ,59.6 ,27.5 ,99.2 
茨城県,龍ケ崎市,78.55 ,997.4,45.6 ,12.4 ,62.7 ,24.8 ,98.9 
茨城県,下妻市,80.88 ,535.3,46.2 ,13.2 ,61.3 ,25.5 ,99.6 
茨城県,常総市,123.64 ,497.3,47.3 ,12.5 ,59.8 ,27.7 ,99.7 
茨城県,常陸太田市,371.99 ,140.6,52.0 ,9.5 ,56.5 ,34.0 ,94.3 
茨城県,高萩市,193.58 ,153.1,49.2 ,11.3 ,58.1 ,30.6 ,97.1 
茨城県,北茨城市,186.80 ,237.8,49.4 ,11.2 ,58.8 ,30.0 ,98.2 
茨城県,笠間市,240.40 ,319.2,47.9 ,12.1 ,59.5 ,28.4 ,95.6 
茨城県,取手市,69.94 ,"1,523.7",48.7 ,10.9 ,57.8 ,31.4 ,97.1 
茨城県,牛久市,58.92 ,"1,431.0",45.5 ,13.6 ,60.2 ,26.2 ,97.7 
茨城県,つくば市,283.72 ,800.0,41.8 ,14.8 ,65.9 ,19.3 ,102.3 
茨城県,ひたちなか市,99.93 ,"1,558.0",44.8 ,14.2 ,61.9 ,23.9 ,101.1 
茨城県,鹿嶋市,106.02 ,640.2,46.5 ,12.9 ,59.3 ,27.7 ,107.0 
茨城県,潮来市,71.40 ,407.7,48.0 ,11.6 ,59.9 ,28.5 ,98.1 
茨城県,守谷市,35.71 ,"1,813.3",42.4 ,15.9 ,64.5 ,19.6 ,102.3 
茨城県,常陸大宮市,348.45 ,122.2,51.1 ,10.6 ,56.2 ,33.2 ,96.9 
茨城県,那珂市,97.82 ,554.9,48.1 ,12.5 ,58.4 ,29.0 ,94.9 
茨城県,筑西市,205.30 ,509.4,47.7 ,12.2 ,59.8 ,28.0 ,97.6 
茨城県,坂東市,123.03 ,439.6,46.9 ,12.7 ,60.5 ,26.7 ,101.9 
茨城県,稲敷市,205.81 ,208.0,50.4 ,10.0 ,58.3 ,31.7 ,98.3 
茨城県,かすみがうら市,156.60 ,269.1,47.2 ,12.3 ,59.9 ,27.8 ,102.5 
茨城県,桜川市,180.06 ,236.8,49.2 ,11.5 ,58.9 ,29.6 ,96.7 
茨城県,神栖市,146.94 ,643.3,43.5 ,14.6 ,64.7 ,20.8 ,106.3 
茨城県,行方市,222.48 ,156.9,50.3 ,10.9 ,57.6 ,31.5 ,97.3 
茨城県,鉾田市,207.61 ,231.9,48.9 ,11.1 ,58.6 ,30.3 ,101.9 
茨城県,つくばみらい市,79.16 ,620.7,44.5 ,14.5 ,60.9 ,24.6 ,101.0 
茨城県,小美玉市,144.74 ,351.7,46.5 ,12.8 ,60.8 ,26.4 ,101.9 
茨城県,茨城町,121.58 ,270.8,49.3 ,11.3 ,57.9 ,30.8 ,97.1 
茨城県,大洗町,23.74 ,711.3,49.6 ,10.9 ,58.4 ,30.7 ,96.2 
茨城県,城里町,161.80 ,122.4,51.0 ,10.0 ,58.4 ,31.6 ,94.7 
茨城県,東海村,37.98 ,993.0,44.2 ,15.8 ,60.2 ,24.0 ,101.9 
茨城県,大子町,325.76 ,55.4,55.8 ,8.5 ,51.1 ,40.4 ,94.4 
茨城県,美浦村,66.61 ,237.8,47.6 ,11.6 ,61.4 ,27.0 ,103.3 
茨城県,阿見町,71.40 ,665.8,45.6 ,13.0 ,61.5 ,25.4 ,97.7 
茨城県,河内町,44.30 ,207.0,51.8 ,8.6 ,57.1 ,34.3 ,96.2 
茨城県,八千代町,58.99 ,373.3,46.9 ,12.6 ,60.8 ,26.6 ,105.6 
茨城県,五霞町,23.11 ,380.2,48.6 ,10.3 ,62.1 ,27.6 ,100.7 
茨城県,境町,46.59 ,526.2,46.7 ,13.1 ,60.6 ,26.4 ,99.3 
茨城県,利根町,24.90 ,655.1,52.8 ,9.0 ,51.7 ,39.3 ,95.8 
栃木県,栃木県,"6,408.09 ",308.1,46.4 ,12.9 ,61.3 ,25.9 ,98.9 
栃木県,宇都宮市,416.85 ,"1,244.1",44.5 ,13.7 ,63.3 ,23.0 ,99.7 
栃木県,足利市,177.76 ,840.8,48.5 ,11.7 ,58.0 ,30.3 ,95.9 
栃木県,栃木市,331.50 ,480.3,48.1 ,11.9 ,59.3 ,28.8 ,96.6 
栃木県,佐野市,356.04 ,334.0,47.6 ,12.1 ,59.9 ,28.0 ,96.8 
栃木県,鹿沼市,490.64 ,200.5,47.1 ,12.9 ,60.1 ,27.0 ,97.2 
栃木県,日光市,"1,449.83 ",57.5,50.3 ,10.6 ,56.9 ,32.5 ,94.1 
栃木県,小山市,171.76 ,970.9,44.4 ,13.7 ,63.8 ,22.5 ,101.7 
栃木県,真岡市,167.34 ,475.3,45.2 ,14.3 ,61.8 ,23.9 ,100.7 
栃木県,大田原市,354.36 ,212.9,46.4 ,12.2 ,62.6 ,25.3 ,99.7 
栃木県,矢板市,170.46 ,195.7,48.0 ,12.1 ,59.7 ,28.3 ,99.0 
栃木県,那須塩原市,592.74 ,197.6,45.4 ,13.7 ,62.2 ,24.1 ,98.6 
栃木県,さくら市,125.63 ,357.4,44.9 ,14.3 ,61.9 ,23.8 ,108.5 
栃木県,那須烏山市,174.35 ,155.1,51.0 ,10.6 ,56.4 ,33.1 ,97.3 
栃木県,下野市,74.59 ,796.8,44.5 ,13.9 ,63.6 ,22.5 ,97.7 
栃木県,上三川町,54.39 ,570.8,43.4 ,15.0 ,64.7 ,20.4 ,105.7 
栃木県,益子町,89.40 ,260.4,47.8 ,12.4 ,60.6 ,27.1 ,98.3 
栃木県,茂木町,172.69 ,76.4,53.7 ,9.4 ,53.5 ,37.1 ,95.5 
栃木県,市貝町,64.25 ,182.4,47.1 ,12.3 ,62.5 ,25.3 ,102.7 
栃木県,芳賀町,70.16 ,216.5,48.4 ,13.1 ,58.0 ,28.9 ,101.1 
栃木県,壬生町,61.06 ,654.3,46.1 ,13.1 ,60.7 ,26.3 ,96.7 
栃木県,野木町,30.26 ,835.8,47.2 ,12.0 ,61.3 ,26.8 ,98.6 
栃木県,塩谷町,176.06 ,65.3,51.0 ,10.2 ,56.8 ,33.0 ,95.6 
栃木県,高根沢町,70.87 ,418.2,44.8 ,13.1 ,63.9 ,23.0 ,107.1 
栃木県,那須町,372.34 ,66.9,51.4 ,10.3 ,55.0 ,34.6 ,95.7 
栃木県,那珂川町,192.78 ,88.0,52.0 ,9.7 ,56.3 ,34.0 ,101.0 
群馬県,群馬県,"6,362.28 ",310.1,46.9 ,12.8 ,59.6 ,27.6 ,97.3 
群馬県,前橋市,311.59 ,"1,078.8",47.0 ,12.7 ,59.6 ,27.7 ,95.4 
群馬県,高崎市,459.16 ,807.7,46.1 ,13.4 ,60.1 ,26.5 ,95.9 
群馬県,桐生市,274.45 ,418.0,50.0 ,10.5 ,56.2 ,33.3 ,93.2 
群馬県,伊勢崎市,139.44 ,"1,497.5",44.5 ,14.3 ,62.0 ,23.8 ,99.7 
群馬県,太田市,175.54 ,"1,252.2",44.5 ,14.6 ,61.0 ,24.4 ,103.2 
群馬県,沼田市,443.46 ,109.8,49.1 ,12.1 ,57.3 ,30.6 ,93.3 
群馬県,館林市,60.97 ,"1,257.5",46.7 ,12.8 ,60.2 ,27.1 ,99.6 
群馬県,渋川市,240.27 ,326.3,49.5 ,11.1 ,57.8 ,31.1 ,94.7 
群馬県,藤岡市,180.29 ,364.5,47.7 ,12.4 ,59.0 ,28.7 ,94.8 
群馬県,富岡市,122.85 ,404.9,49.1 ,12.2 ,56.9 ,31.0 ,95.7 
群馬県,安中市,276.31 ,211.8,50.1 ,11.1 ,56.4 ,32.5 ,95.4 
群馬県,みどり市,208.42 ,244.2,46.5 ,13.5 ,59.3 ,27.1 ,96.3 
群馬県,榛東村,27.92 ,513.2,44.8 ,13.3 ,63.1 ,23.6 ,104.3 
群馬県,吉岡町,20.46 ,"1,030.3",43.4 ,16.4 ,61.5 ,22.1 ,96.2 
群馬県,上野村,181.85 ,6.8,55.5 ,10.7 ,44.2 ,45.0 ,98.1 
群馬県,神流町,114.60 ,17.1,63.7 ,4.6 ,39.3 ,56.1 ,90.4 
群馬県,下仁田町,188.38 ,40.2,58.3 ,6.2 ,48.4 ,45.5 ,96.2 
群馬県,南牧村,118.83 ,16.7,66.0 ,3.0 ,36.5 ,60.5 ,88.1 
群馬県,甘楽町,58.61 ,225.2,49.5 ,11.3 ,57.9 ,30.9 ,95.9 
群馬県,中之条町,439.28 ,38.4,52.7 ,10.2 ,52.8 ,37.0 ,94.9 
群馬県,長野原町,133.85 ,41.4,51.2 ,10.4 ,56.8 ,32.8 ,101.2 
群馬県,嬬恋村,337.58 ,29.0,50.6 ,10.9 ,57.2 ,32.0 ,107.3 
群馬県,草津町,49.75 ,131.0,52.4 ,9.6 ,53.3 ,37.1 ,100.1 
群馬県,高山村,64.18 ,57.2,50.8 ,12.0 ,54.6 ,33.4 ,94.6 
群馬県,東吾妻町,253.91 ,55.3,52.9 ,9.4 ,54.4 ,36.1 ,93.3 
群馬県,片品村,391.76 ,11.2,52.8 ,9.8 ,55.7 ,34.6 ,92.6 
群馬県,川場村,85.25 ,42.8,54.6 ,11.7 ,47.5 ,40.8 ,83.6 
群馬県,昭和村,64.14 ,114.5,48.3 ,12.6 ,59.0 ,28.5 ,99.3 
群馬県,みなかみ町,781.08 ,24.8,53.0 ,9.3 ,54.2 ,36.5 ,92.5 
群馬県,玉村町,25.78 ,"1,421.8",44.6 ,12.4 ,66.1 ,21.5 ,95.7 
群馬県,板倉町,41.86 ,358.7,48.3 ,10.9 ,60.8 ,28.3 ,99.2 
群馬県,明和町,19.64 ,562.3,47.0 ,12.6 ,60.5 ,27.0 ,100.7 
群馬県,千代田町,21.73 ,520.8,46.8 ,13.0 ,60.0 ,27.0 ,100.0 
群馬県,大泉町,18.03 ,"2,285.2",43.3 ,13.0 ,66.3 ,20.7 ,113.2 
群馬県,邑楽町,31.11 ,849.4,47.4 ,12.4 ,59.3 ,28.3 ,101.1 
埼玉県,埼玉県,"3,797.75 ","1,913.4",45.4 ,12.6 ,62.5 ,24.8 ,99.7 
埼玉県,さいたま市,217.43 ,"5,813.3",44.3 ,13.2 ,64.0 ,22.8 ,98.5 
埼玉県,さいたま市 西区,29.12 ,"2,992.7",46.0 ,12.9 ,59.8 ,27.3 ,97.0 
埼玉県,さいたま市 北区,16.86 ,"8,508.1",43.6 ,13.7 ,65.2 ,21.1 ,98.3 
埼玉県,さいたま市 大宮区,12.80 ,"8,895.6",45.6 ,11.8 ,64.3 ,23.9 ,98.3 
埼玉県,さいたま市 見沼区,30.69 ,"5,277.3",45.7 ,12.8 ,61.3 ,25.9 ,96.9 
埼玉県,さいたま市 中央区,8.39 ,"11,771.4",43.3 ,13.5 ,66.2 ,20.4 ,99.3 
埼玉県,さいたま市 桜区,18.64 ,"5,252.7",43.3 ,12.5 ,65.6 ,21.9 ,103.9 
埼玉県,さいたま市 浦和区,11.51 ,"13,415.8",43.6 ,13.5 ,66.0 ,20.5 ,94.4 
埼玉県,さいたま市 南区,13.82 ,"13,035.6",42.4 ,13.7 ,67.6 ,18.7 ,101.5 
埼玉県,さいたま市 緑区,26.44 ,"4,407.0",43.5 ,15.0 ,63.0 ,22.1 ,96.9 
埼玉県,さいたま市 岩槻区,49.17 ,"2,233.1",47.4 ,12.0 ,58.7 ,29.2 ,100.0 
埼玉県,川越市,109.13 ,"3,214.0",45.1 ,12.7 ,62.2 ,25.1 ,100.2 
埼玉県,熊谷市,159.82 ,"1,243.5",46.5 ,12.1 ,61.7 ,26.2 ,99.6 
埼玉県,川口市,61.95 ,"9,331.9",44.2 ,13.0 ,64.4 ,22.6 ,102.1 
埼玉県,行田市,67.49 ,"1,216.7",47.5 ,11.6 ,60.5 ,27.9 ,98.0 
埼玉県,秩父市,577.83 ,110.0,49.0 ,12.1 ,57.2 ,30.7 ,94.6 
埼玉県,所沢市,72.11 ,"4,720.4",45.9 ,11.9 ,62.5 ,25.6 ,97.7 
埼玉県,飯能市,193.05 ,418.1,47.9 ,10.8 ,60.7 ,28.5 ,101.0 
埼玉県,加須市,133.30 ,841.9,46.7 ,12.0 ,62.1 ,25.9 ,99.0 
埼玉県,本庄市,89.69 ,868.3,47.2 ,11.8 ,61.0 ,27.2 ,98.4 
埼玉県,東松山市,65.35 ,"1,399.2",45.8 ,11.9 ,62.8 ,25.4 ,101.8 
埼玉県,春日部市,66.00 ,"3,525.9",47.0 ,11.5 ,60.4 ,28.1 ,97.4 
埼玉県,狭山市,48.99 ,"3,110.9",47.3 ,11.3 ,60.0 ,28.7 ,101.0 
埼玉県,羽生市,58.64 ,935.8,47.3 ,11.7 ,61.2 ,27.2 ,97.4 
埼玉県,鴻巣市,67.44 ,"1,750.8",46.5 ,12.0 ,61.8 ,26.3 ,97.7 
埼玉県,深谷市,138.37 ,"1,039.3",46.2 ,12.9 ,61.0 ,26.1 ,99.1 
埼玉県,上尾市,45.51 ,"4,948.3",45.5 ,12.8 ,61.7 ,25.6 ,99.2 
埼玉県,草加市,27.46 ,"8,996.1",44.9 ,12.6 ,63.2 ,24.2 ,102.8 
埼玉県,越谷市,60.24 ,"5,602.6",44.5 ,13.2 ,62.9 ,23.9 ,98.0 
埼玉県,蕨市,5.11 ,"14,140.9",44.9 ,10.8 ,66.2 ,23.0 ,103.4 
